"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.923188708E0,-4.511932915E0,1.945328302E0,3.028507752E0,5.771802148E0
2.933237708E0,-5.386265609E0,8.812771404E-1,2.414898603E0,5.968269588E0
2.943286708E0,-6.034533545E0,-1.532461667E-1,2.397023957E0,6.494982936E0
2.953335708E0,-6.017652633E0,-1.188508562E0,2.212283517E0,6.520651361E0
2.963384708E0,-2.551945935E0,-2.102996718E0,2.003774438E0,3.866540476E0
2.973433708E0,-3.178859255E-1,-2.021176629E0,1.542333229E0,2.562225247E0
2.983482708E0,3.647037041E-1,-1.648990828E0,1.727926193E0,2.416176415E0
2.993531708E0,1.367352377E0,-1.084750305E0,1.150514816E0,2.090459301E0
3.003580708E0,1.375564207E0,-4.562330943E-1,9.958243874E-1,1.758406021E0
3.013629708E0,1.633738658E0,-1.109830767E0,5.220861912E-1,2.042890189E0
3.023678708E0,1.714958822E0,-1.878863001E0,-1.964199606E-1,2.551429157E0
3.033727708E0,1.549668853E0,-1.750337693E0,-6.033160034E-1,2.414362399E0
3.043776708E0,1.360462310E0,-1.391050850E0,-1.153380244E0,2.261894372E0
3.053825708E0,1.360423426E0,-7.055823433E-1,-1.577632577E0,2.199436949E0
3.063874708E0,2.388480298E0,-3.564410037E-1,-7.828647003E-1,2.538654262E0
3.073923708E0,3.200895072E0,-5.780428755E-1,3.746047944E-1,3.274170365E0
3.083972708E0,3.091020627E0,-8.997935182E-1,8.744028613E-1,3.335958222E0
3.094021708E0,2.631486487E0,-1.233840855E0,8.408433518E-1,3.025574645E0
