"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.853437833E0,-4.123091027E-1,7.004090193E-1,-1.391697552E0,1.611643157E0
2.863468833E0,8.134108472E-1,1.012837154E-1,-4.662850428E-1,9.430362339E-1
2.873498833E0,2.526659651E0,-3.429111314E-1,1.594673703E0,3.007421031E0
2.883529833E0,3.879565020E0,-5.938639793E-1,3.516361127E0,5.269582028E0
2.893560833E0,4.762628485E0,-8.970970747E-1,4.632778198E0,6.704479627E0
2.903590833E0,5.106309110E0,-1.112380738E0,4.833232445E0,7.118421138E0
2.913621833E0,4.845370679E0,-9.630370027E-1,4.500891325E0,6.683044217E0
2.923651833E0,4.296096397E0,-4.407704249E-1,3.559442827E0,5.596459243E0
2.933682833E0,3.809374459E0,4.139243960E-3,2.318602270E0,4.459514255E0
2.943713833E0,3.620082839E0,1.675008014E-1,1.320267965E0,3.856963025E0
2.953743833E0,3.560186008E0,1.654152457E-1,3.916734016E-1,3.585483882E0
2.963774833E0,3.432375522E0,-5.354470789E-2,-3.203280151E-1,3.447706310E0
2.973804833E0,3.286531638E0,-3.299659806E-1,-4.225192183E-1,3.329968505E0
2.983835833E0,3.134131563E0,-6.493642884E-1,-2.401124024E-1,3.209689798E0
2.993866833E0,2.835282125E0,-1.121619923E0,-3.357734352E-1,3.067507096E0
3.003896833E0,2.322550895E0,-1.552506799E0,-6.999561524E-1,2.880010180E0
3.013927833E0,1.753993080E0,-1.763960828E0,-1.326336790E0,2.819081200E0
3.023957833E0,1.181764968E0,-1.857729995E0,-1.916408558E0,2.918964017E0
3.033988833E0,7.114649346E-1,-1.897879609E0,-2.409245222E0,3.148426893E0
3.044019833E0,2.649671620E-1,-1.867661490E0,-2.758261431E0,3.341612360E0
3.054049833E0,-1.457231390E-1,-1.831122825E0,-2.966780743E0,3.489417431E0
3.064080833E0,-4.574665645E-1,-1.735840107E0,-3.061386353E0,3.548873474E0
3.074110833E0,-7.631610453E-1,-1.560480355E0,-2.969178101E0,3.439990162E0
3.084141833E0,-9.932770479E-1,-1.410726730E0,-2.836966124E0,3.320410515E0
